Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
36741,CA-2012-148712,2012-04-17,2012-04-23,Standard Class,JM-15535,Jessica Myrick,Consumer,New York City,New York,United States,10035.0,US,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0.0,2.7846,0.44,Medium
34049,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,United States,94122.0,US,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,0.33,High
51213,TU-2012-7190,2012-04-17,2012-04-23,Standard Class,DK-2835,Damala Kotsonis,Corporate,Mezitli,Mersin,Turkey,,EMEA,EMEA,OFF-HAR-10002914,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",4.584,1,0.6,-2.766,0.31,Medium
19814,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,OFF-AP-10000584,Office Supplies,Appliances,"Breville Refrigerator, Silver",2080.32,4,0.0,561.6,296.98,High
19813,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,FUR-BO-10001553,Furniture,Bookcases,"Sauder Library with Doors, Traditional",1162.89,3,0.0,11.61,138.49,High
21956,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,FUR-BO-10004911,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",565.11,5,0.1,-31.44,125.5,High
21957,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,TEC-AC-10004414,Technology,Accessories,"Enermax Router, Bluetooth",1162.485,5,0.1,284.085,112.2,High
19818,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,TEC-PH-10004263,Technology,Phones,"Cisco Signal Booster, with Caller ID",546.5880000000001,4,0.1,91.068,82.54,High
19815,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,OFF-ST-10001758,Office Supplies,Storage,"Rogers Lockers, Blue",571.374,3,0.1,-19.116,68.73,High
21960,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,OFF-PA-10003938,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",365.958,9,0.1,48.708,59.87,High
21959,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",206.28,2,0.1,13.74,45.55,High
21958,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,TEC-CO-10001703,Technology,Copiers,"Brother Fax and Copier, High-Speed",512.163,3,0.1,130.833,38.3,High
27894,ID-2012-53497,2012-05-17,2012-05-22,Second Class,HZ-14950,Henia Zydlo,Consumer,Perth,Western Australia,Australia,,APAC,Oceania,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",231.417,3,0.1,25.677,32.48,Medium
27893,ID-2012-53497,2012-05-17,2012-05-22,Second Class,HZ-14950,Henia Zydlo,Consumer,Perth,Western Australia,Australia,,APAC,Oceania,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",141.912,4,0.1,-12.648,17.54,Medium
3133,MX-2012-158022,2012-05-17,2012-05-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,Ilopango,San Salvador,El Salvador,,LATAM,Central,OFF-PA-10004155,Office Supplies,Paper,"Eaton Computer Printout Paper, 8.5 x 11",143.22,7,0.0,4.2,13.6,Low
19816,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,OFF-BI-10003899,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",84.69,3,0.0,0.0,8.39,High
21955,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,OFF-LA-10001830,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",47.952,8,0.1,4.032,7.47,High
21954,ID-2012-14262,2012-05-17,2012-05-21,Second Class,EM-14065,Erin Mull,Consumer,Adelaide,South Australia,Australia,,APAC,Oceania,OFF-PA-10002373,Office Supplies,Paper,"Enermax Parchment Paper, Premium",41.553000000000004,3,0.1,-4.617,6.92,High
3131,MX-2012-158022,2012-05-17,2012-05-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,Ilopango,San Salvador,El Salvador,,LATAM,Central,OFF-EN-10001861,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",40.98,3,0.0,15.96,6.04,Low
3132,MX-2012-158022,2012-05-17,2012-05-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,Ilopango,San Salvador,El Salvador,,LATAM,Central,FUR-FU-10004842,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",37.38,3,0.0,0.0,5.69,Low
12384,ES-2012-4711472,2012-05-17,2012-05-22,Standard Class,CJ-11875,Carl Jackson,Corporate,Villemomble,Ile-de-France,France,,EU,Central,OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear",62.37,7,0.0,11.13,4.73,Medium
19817,ES-2012-1691714,2012-05-17,2012-05-21,Standard Class,BP-11230,Benjamin Patterson,Consumer,Barcelona,Catalonia,Spain,,EU,South,TEC-PH-10002597,Technology,Phones,"Apple Signal Booster, with Caller ID",122.985,1,0.1,-1.395,4.28,High
35585,US-2012-117184,2012-05-17,2012-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,United States,77095.0,US,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92,4.2,High
20509,IN-2012-44600,2012-05-17,2012-05-20,First Class,FH-14365,Fred Hopkins,Corporate,Suzhou,Jiangsu,China,,APAC,North Asia,OFF-SU-10001442,Office Supplies,Supplies,"Acme Scissors, Steel",74.52,3,0.0,10.35,4.11,Medium
41282,CA-2012-100251,2012-05-17,2012-05-23,Standard Class,DV-13465,Dianna Vittorini,Consumer,Long Beach,New York,United States,11561.0,US,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,4,0.0,16.124000000000002,3.42,Medium
41281,CA-2012-100251,2012-05-17,2012-05-23,Standard Class,DV-13465,Dianna Vittorini,Consumer,Long Beach,New York,United States,11561.0,US,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,31.5,10,0.0,15.12,2.37,Medium
35586,US-2012-117184,2012-05-17,2012-05-21,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,United States,77095.0,US,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.9308,1.95,High
12385,ES-2012-4711472,2012-05-17,2012-05-22,Standard Class,CJ-11875,Carl Jackson,Corporate,Villemomble,Ile-de-France,France,,EU,Central,OFF-SU-10003160,Office Supplies,Supplies,"Acme Ruler, High Speed",50.13,3,0.0,1.98,1.55,Medium
9449,MX-2012-141936,2012-06-17,2012-06-17,Same Day,MO-17500,Mary O'Rourke,Consumer,São Leopoldo,Rio Grande do Sul,Brazil,,LATAM,South,TEC-AC-10004289,Technology,Accessories,"SanDisk Memory Card, Erganomic",220.44,3,0.0,17.58,38.7,Medium
9452,MX-2012-141936,2012-06-17,2012-06-17,Same Day,MO-17500,Mary O'Rourke,Consumer,São Leopoldo,Rio Grande do Sul,Brazil,,LATAM,South,TEC-PH-10003932,Technology,Phones,"Apple Audio Dock, VoIP",333.96,3,0.0,13.32,38.41,Medium
6552,US-2012-129581,2012-06-17,2012-06-22,Standard Class,RS-19420,Ricardo Sperren,Corporate,Panama City,Panama,Panama,,LATAM,Central,FUR-BO-10004441,Furniture,Bookcases,"Ikea Library with Doors, Metal",435.42,3,0.4,-195.96,33.44,Medium
9450,MX-2012-141936,2012-06-17,2012-06-17,Same Day,MO-17500,Mary O'Rourke,Consumer,São Leopoldo,Rio Grande do Sul,Brazil,,LATAM,South,OFF-PA-10001456,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",35.76,3,0.0,2.46,3.71,Medium
6551,US-2012-129581,2012-06-17,2012-06-22,Standard Class,RS-19420,Ricardo Sperren,Corporate,Panama City,Panama,Panama,,LATAM,Central,OFF-AR-10004360,Office Supplies,Art,"Boston Pens, Fluorescent",30.96,5,0.4,-1.04,1.49,Medium
9451,MX-2012-141936,2012-06-17,2012-06-17,Same Day,MO-17500,Mary O'Rourke,Consumer,São Leopoldo,Rio Grande do Sul,Brazil,,LATAM,South,OFF-BI-10000404,Office Supplies,Binders,"Avery Binder Covers, Clear",14.04,2,0.0,4.6,1.13,Medium
6553,US-2012-129581,2012-06-17,2012-06-22,Standard Class,RS-19420,Ricardo Sperren,Corporate,Panama City,Panama,Panama,,LATAM,Central,OFF-EN-10001375,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",16.836,1,0.4,-0.564,1.04,Medium
8993,MX-2012-105032,2012-01-18,2012-01-22,Standard Class,MC-17575,Matt Collins,Consumer,Goiânia,Goiás,Brazil,,LATAM,South,FUR-FU-10002422,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",271.46,7,0.0,10.78,45.03,High
7561,MX-2012-169761,2012-01-18,2012-01-20,Second Class,KB-16315,Karl Braun,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,,LATAM,Caribbean,OFF-AP-10000621,Office Supplies,Appliances,"KitchenAid Microwave, Silver",622.14,3,0.0,298.62,43.1,Medium
19062,ES-2012-5659427,2012-01-18,2012-01-22,Standard Class,JJ-15760,Joel Jenkins,Home Office,Vienna,Vienna,Austria,,EU,Central,OFF-ST-10000085,Office Supplies,Storage,"Rogers File Cart, Single Width",852.48,6,0.0,136.26,42.21,Medium
14159,ES-2012-1667548,2012-01-18,2012-01-22,Standard Class,SC-20695,Steve Chapman,Corporate,East Kilbride,Scotland,United Kingdom,,EU,North,TEC-PH-10000026,Technology,Phones,"Nokia Office Telephone, Cordless",339.9,5,0.0,30.45,32.09,High
19060,ES-2012-5659427,2012-01-18,2012-01-22,Standard Class,JJ-15760,Joel Jenkins,Home Office,Vienna,Vienna,Austria,,EU,Central,OFF-ST-10000624,Office Supplies,Storage,"Eldon File Cart, Single Width",256.74,2,0.0,110.34,27.71,Medium
43911,ZI-2012-5310,2012-01-18,2012-01-18,Same Day,LC-6885,Lena Creighton,Consumer,Harare,Harare,Zimbabwe,,Africa,Africa,OFF-SAN-10002323,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",112.176,8,0.7,-86.064,26.84,High
43909,ZI-2012-5310,2012-01-18,2012-01-18,Same Day,LC-6885,Lena Creighton,Consumer,Harare,Harare,Zimbabwe,,Africa,Africa,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",161.532,4,0.7,-123.948,20.45,High
51020,TU-2012-9200,2012-01-18,2012-01-19,First Class,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA,OFF-SAN-10000931,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",89.47200000000001,8,0.6,-24.768,17.69,High
51017,TU-2012-9200,2012-01-18,2012-01-19,First Class,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA,FUR-IKE-10001539,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",165.24,1,0.6,-239.61,17.37,High
19061,ES-2012-5659427,2012-01-18,2012-01-22,Standard Class,JJ-15760,Joel Jenkins,Home Office,Vienna,Vienna,Austria,,EU,Central,OFF-ST-10000127,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",284.55,5,0.0,116.55,16.88,Medium
47422,CG-2012-9700,2012-01-18,2012-01-22,Standard Class,MV-8190,Mike Vittorini,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa,Africa,OFF-SAN-10002639,Office Supplies,Art,"Sanford Markers, Easy-Erase",94.08,4,0.0,1.8,16.16,High
43910,ZI-2012-5310,2012-01-18,2012-01-18,Same Day,LC-6885,Lena Creighton,Consumer,Harare,Harare,Zimbabwe,,Africa,Africa,OFF-KLE-10000228,Office Supplies,Supplies,"Kleencut Shears, High Speed",56.123999999999995,4,0.7,-50.556000000000004,12.77,High
31020,ID-2012-81189,2012-01-18,2012-01-24,Standard Class,RH-19555,Ritsa Hightower,Consumer,Nelson,Nelson,New Zealand,,APAC,Oceania,FUR-BO-10004878,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",170.928,2,0.4,5.688,12.6,Medium
31021,ID-2012-81189,2012-01-18,2012-01-24,Standard Class,RH-19555,Ritsa Hightower,Consumer,Nelson,Nelson,New Zealand,,APAC,Oceania,FUR-FU-10003609,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",131.94,2,0.4,21.96,11.68,Medium
14586,ES-2012-2865767,2012-01-18,2012-01-23,Second Class,CT-11995,Carol Triggs,Consumer,Valladolid,Castile and León,Spain,,EU,South,FUR-FU-10002549,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",201.48,4,0.0,18.12,11.63,Medium
30784,ID-2012-83030,2012-01-18,2012-01-22,Standard Class,TC-21145,Theresa Coyne,Corporate,Manukau City,Auckland,New Zealand,,APAC,Oceania,OFF-ST-10002424,Office Supplies,Storage,"Smead Trays, Industrial",58.751999999999995,2,0.4,-23.508000000000003,10.21,High
16505,ES-2012-3640830,2012-01-18,2012-01-18,Same Day,GZ-14545,George Zrebassa,Corporate,Dijon,Burgundy,France,,EU,Central,FUR-FU-10001366,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",53.04,1,0.0,20.13,10.17,High
7359,MX-2012-168634,2012-01-18,2012-01-20,Second Class,JG-15115,Jack Garza,Consumer,Mejicanos,San Salvador,El Salvador,,LATAM,Central,OFF-PA-10002927,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",86.96,4,0.0,19.12,8.78,Medium
7560,MX-2012-169761,2012-01-18,2012-01-20,Second Class,KB-16315,Karl Braun,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,,LATAM,Caribbean,OFF-PA-10003380,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",97.92,8,0.0,27.36,8.65,Medium
10398,ES-2012-1915501,2012-01-18,2012-01-20,Second Class,JB-15400,Jennifer Braxton,Corporate,Saint-Genis-Laval,Rhône-Alpes,France,,EU,Central,OFF-AR-10001176,Office Supplies,Art,"Sanford Pens, Water Color",42.84,3,0.0,19.62,6.5,High
51018,TU-2012-9200,2012-01-18,2012-01-19,First Class,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA,FUR-SAF-10004530,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",78.696,1,0.6,-31.494,6.01,High
30785,ID-2012-83030,2012-01-18,2012-01-22,Standard Class,TC-21145,Theresa Coyne,Corporate,Manukau City,Auckland,New Zealand,,APAC,Oceania,OFF-BI-10000636,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",35.28,8,0.4,-2.4,5.87,High
30786,ID-2012-83030,2012-01-18,2012-01-22,Standard Class,TC-21145,Theresa Coyne,Corporate,Manukau City,Auckland,New Zealand,,APAC,Oceania,FUR-CH-10004448,Furniture,Chairs,"Hon Chairmat, Set of Two",69.336,2,0.4,4.596,5.46,High
7559,MX-2012-169761,2012-01-18,2012-01-20,Second Class,KB-16315,Karl Braun,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,,LATAM,Caribbean,OFF-EN-10003529,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",34.98,3,0.0,9.06,4.13,Medium
7562,MX-2012-169761,2012-01-18,2012-01-20,Second Class,KB-16315,Karl Braun,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,,LATAM,Caribbean,OFF-AP-10001565,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Black",25.36,1,0.0,3.54,3.6,Medium
31018,ID-2012-81189,2012-01-18,2012-01-24,Standard Class,RH-19555,Ritsa Hightower,Consumer,Nelson,Nelson,New Zealand,,APAC,Oceania,OFF-SU-10004784,Office Supplies,Supplies,"Elite Trimmer, Steel",49.284,2,0.4,-0.036000000000000004,3.48,Medium
43908,ZI-2012-5310,2012-01-18,2012-01-18,Same Day,LC-6885,Lena Creighton,Consumer,Harare,Harare,Zimbabwe,,Africa,Africa,OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",10.655999999999999,1,0.7,-12.444,2.89,High
7360,MX-2012-168634,2012-01-18,2012-01-20,Second Class,JG-15115,Jack Garza,Consumer,Mejicanos,San Salvador,El Salvador,,LATAM,Central,OFF-FA-10003638,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",48.72,4,0.0,17.04,2.64,Medium
31019,ID-2012-81189,2012-01-18,2012-01-24,Standard Class,RH-19555,Ritsa Hightower,Consumer,Nelson,Nelson,New Zealand,,APAC,Oceania,OFF-FA-10003587,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",14.255999999999998,2,0.4,0.21600000000000003,0.9,Medium
14587,ES-2012-2865767,2012-01-18,2012-01-23,Second Class,CT-11995,Carol Triggs,Consumer,Valladolid,Castile and León,Spain,,EU,South,OFF-BI-10003152,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",14.31,3,0.0,6.12,0.87,Medium
51016,TU-2012-9200,2012-01-18,2012-01-19,First Class,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA,OFF-ELD-10001293,Office Supplies,Storage,"Eldon Box, Wire Frame",3.7319999999999998,1,0.6,-2.628,0.76,High
7358,MX-2012-168634,2012-01-18,2012-01-20,Second Class,JG-15115,Jack Garza,Consumer,Mejicanos,San Salvador,El Salvador,,LATAM,Central,OFF-LA-10000897,Office Supplies,Labels,"Avery Round Labels, Laser Printer Compatible",4.76,1,0.0,2.18,0.54,Medium
51019,TU-2012-9200,2012-01-18,2012-01-19,First Class,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA,OFF-AVE-10004556,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",1.9080000000000001,1,0.6,-0.8220000000000001,0.27,High
9595,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,OFF-ST-10004381,Office Supplies,Storage,"Smead Lockers, Industrial",795.6,6,0.0,190.92,99.62,Medium
18517,ES-2012-3438393,2012-02-18,2012-02-22,Standard Class,FO-14305,Frank Olsen,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,,EU,Central,TEC-AC-10000422,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",579.6,10,0.0,179.4,92.94,High
28863,IN-2012-47813,2012-02-18,2012-02-22,Standard Class,ME-18010,Michelle Ellison,Corporate,Yantai,Shandong,China,,APAC,North Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",930.0,2,0.0,158.1,78.06,Medium
9593,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,TEC-AC-10000376,Technology,Accessories,"Memorex Router, Bluetooth",820.7,5,0.0,352.9,52.51,Medium
18516,ES-2012-3438393,2012-02-18,2012-02-22,Standard Class,FO-14305,Frank Olsen,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,,EU,Central,FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",405.89099999999996,3,0.1,117.171,39.75,High
6982,MX-2012-102890,2012-02-18,2012-02-20,First Class,SP-20620,Stefania Perrino,Corporate,São Paulo,São Paulo,Brazil,,LATAM,South,FUR-CH-10004194,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",333.8,5,0.0,156.8,39.0,High
9591,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,FUR-BO-10004113,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",583.12,2,0.0,274.04,25.34,Medium
9590,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,OFF-AP-10001682,Office Supplies,Appliances,"Hamilton Beach Blender, Black",140.94,3,0.0,29.58,14.69,Medium
17755,IT-2012-2429268,2012-02-18,2012-02-22,Second Class,FH-14365,Fred Hopkins,Corporate,Perugia,Umbria,Italy,,EU,South,OFF-SU-10002214,Office Supplies,Supplies,"Stiletto Box Cutter, Serrated",65.34,2,0.0,30.0,12.09,High
9592,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,TEC-MA-10004985,Technology,Machines,"StarTech Card Printer, Durable",436.32,4,0.0,4.32,11.24,Medium
17754,IT-2012-2429268,2012-02-18,2012-02-22,Second Class,FH-14365,Fred Hopkins,Corporate,Perugia,Umbria,Italy,,EU,South,OFF-ST-10004550,Office Supplies,Storage,"Fellowes Folders, Wire Frame",61.128,4,0.4,-14.352,7.16,High
18515,ES-2012-3438393,2012-02-18,2012-02-22,Standard Class,FO-14305,Frank Olsen,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,,EU,Central,OFF-BI-10003642,Office Supplies,Binders,"Wilson Jones Binder, Economy",65.1,5,0.0,20.1,6.45,High
28667,IN-2012-67595,2012-02-18,2012-02-23,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,China,,APAC,North Asia,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",85.14,3,0.0,5.04,4.64,Medium
28668,IN-2012-67595,2012-02-18,2012-02-23,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,China,,APAC,North Asia,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",43.56,3,0.0,12.6,2.78,Medium
36035,CA-2012-105725,2012-02-18,2012-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,Long Beach,California,United States,90805.0,US,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.0,28.0876,2.64,Medium
15406,IT-2012-4967576,2012-02-18,2012-02-22,Standard Class,ED-13885,Emily Ducich,Home Office,Madrid,Madrid,Spain,,EU,South,OFF-ST-10001091,Office Supplies,Storage,"Smead Box, Industrial",30.375,3,0.1,-0.675,2.49,Medium
36036,CA-2012-105725,2012-02-18,2012-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,Long Beach,California,United States,90805.0,US,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544000000000004,1,0.2,-0.8886,2.39,Medium
25578,ID-2012-33141,2012-02-18,2012-02-22,Standard Class,RS-19420,Ricardo Sperren,Corporate,Medan,Sumatera Utara,Indonesia,,APAC,Southeast Asia,OFF-SU-10004236,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",26.5848,2,0.47,-7.0752,1.54,Medium
17756,IT-2012-2429268,2012-02-18,2012-02-22,Second Class,FH-14365,Fred Hopkins,Corporate,Perugia,Umbria,Italy,,EU,South,OFF-LA-10002974,Office Supplies,Labels,"Avery File Folder Labels, Laser Printer Compatible",9.12,1,0.0,3.99,0.89,High
35513,CA-2012-111234,2012-02-18,2012-02-22,Standard Class,AB-10600,Ann Blume,Corporate,Los Angeles,California,United States,90004.0,US,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0.0,4.4352,0.7,Medium
9594,MX-2012-140767,2012-02-18,2012-02-22,Standard Class,RB-19795,Ross Baird,Home Office,Valinhos,São Paulo,Brazil,,LATAM,South,OFF-LA-10003271,Office Supplies,Labels,"Novimex Shipping Labels, Adjustable",5.92,1,0.0,0.04,0.57,Medium
